total_price,total_freight,total_items,unique_products,unique_sellers,order_month,order_day_of_week,order_hour,estimated_delivery_days,total_payment_value,max_payment_installments,payment_types_count,average_item_price,freight_ratio,items_per_seller,seller_diversity,is_weekend,is_business_hour,is_year_end,month_sin,month_cos,hour_sin,hour_cos,log_total_price,log_total_freight,items_x_price,is_late_delivery
97.48,59.38,3,3,3,4,2,16,32,22.03,1,1,32.49333333333333,0.6091505949938449,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,4.589853481876198,4.100657924278693,292.44,0
70.11,11.26,1,1,1,9,3,8,43,78.04,6,1,70.11,0.16060476394237627,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,4.2642279738954265,2.506341930508065,70.11,0
41.33,35.39,1,1,1,8,4,5,23,82.51,1,1,41.33,0.8562787321558191,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,3.745496054532832,3.5942940116240685,41.33,0
45.68,8.9,1,1,1,7,2,13,20,60.75,6,1,45.68,0.1948336252189142,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,3.8433158074183553,2.2925347571405443,45.68,0
19.84,23.03,1,1,1,3,0,6,35,117.89,1,1,19.84,1.1607862903225807,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,3.0368742168851663,3.1793030497483774,19.84,0
121.26,16.46,1,1,1,7,5,8,21,167.69,1,2,121.26,0.13574138215404916,1.0,1.0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,4.80614992460058,2.859912550411456,121.26,0
77.71,7.13,1,1,1,9,5,22,33,11.49,1,1,77.71,0.09175138334834643,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,4.3657702121543585,2.0955609235597192,77.71,0
246.77,28.07,1,1,1,2,1,20,35,64.17,2,1,246.77,0.11374964541881104,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,5.512500896490735,3.3697067145707846,246.77,0
58.07,38.47,1,1,1,4,6,7,34,20.39,1,1,58.07,0.6624763216807301,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,4.078723181319144,3.675540889674756,58.07,0
7.08,23.79,1,1,1,5,2,20,25,73.31,1,1,7.08,3.3601694915254234,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,2.089391872533004,3.210440346047099,7.08,0
12.83,14.69,1,1,1,9,4,21,45,86.7,1,1,12.83,1.1449727201870614,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,2.626840145676667,2.753023566744941,12.83,0
281.6,48.47,2,2,2,5,4,19,26,21.24,1,1,140.8,0.1721235795454545,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,5.644032470250427,3.901366425239617,563.2,0
73.14,19.81,1,1,1,11,2,1,44,46.35,1,1,73.14,0.2708504238446814,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.25881904510252074,0.9659258262890683,4.305955197722586,3.035433640405543,73.14,0
94.31,23.73,1,1,1,9,4,18,24,52.87,2,1,94.31,0.2516170077404305,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,4.557134736949535,3.208017081533325,94.31,0
46.32,15.94,1,1,1,12,2,2,28,95.76,3,1,46.32,0.3441278065630397,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,3.856933039110186,2.8296776892239084,46.32,0
69.77,40.49,1,1,1,8,4,1,24,73.74,3,1,69.77,0.580335387702451,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,4.259435182087693,3.725452434344777,69.77,0
27.39,24.33,1,1,1,8,4,21,24,60.16,3,1,27.39,0.8882803943044906,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,3.34603697048488,3.231989464013584,27.39,0
29.42,15.84,1,1,1,10,4,22,38,409.63,3,2,29.42,0.5384092454112848,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,3.4151002868311466,2.8237570088141806,29.42,0
63.96,47.01,1,1,1,7,3,6,33,50.1,3,1,63.96,0.7349906191369605,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,4.173771695853422,3.8714093225428488,63.96,0
26.66,7.9,1,1,1,9,6,23,18,17.08,1,1,26.66,0.2963240810202551,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,3.319987326236612,2.186051276738094,26.66,0
202.87,82.1,2,2,2,10,2,11,32,101.37,1,1,101.435,0.4046926603243456,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,5.317482535809048,4.420044701861403,405.74,0
554.42,112.98,3,3,3,9,2,21,38,119.12,1,1,184.80666666666664,0.20378052739800154,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,6.319724584307175,4.736022994406854,1663.2599999999998,0
35.01,6.0,1,1,1,10,6,15,34,66.08,1,1,35.01,0.17137960582690662,1.0,1.0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,3.583796677660784,1.9459101490553132,35.01,0
260.04,69.57,2,2,2,4,6,1,18,126.79,1,1,130.02,0.26753576372865706,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,5.564673652285065,4.256605125012738,520.08,0
113.56,64.05,2,2,2,8,2,21,36,62.73,1,1,56.78,0.5640190207819654,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,4.7410987032123355,4.1751562049585145,227.12,0
60.62,5.95,1,1,1,5,1,3,27,9.73,1,1,60.62,0.09815242494226328,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,4.120986493168521,1.9387416595767009,60.62,0
39.95,20.92,1,1,1,12,0,5,23,96.91,12,1,39.95,0.5236545682102628,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,3.7123518102990785,3.087399462079815,39.95,0
35.83,33.99,1,1,1,1,4,13,39,196.07,1,1,35.83,0.9486463857102987,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,3.606312730456974,3.5550623063795967,35.83,0
216.28,69.58,3,3,3,10,3,19,40,10.38,6,1,72.09333333333333,0.32171259478453856,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,5.3811868443703315,4.256746818247124,648.84,0
47.63,35.51,1,1,1,12,4,21,18,74.11,6,1,47.63,0.745538526138988,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,3.8842406244156944,3.5975861956675455,47.63,0
144.4,10.81,1,1,1,1,4,0,42,29.63,3,1,144.4,0.07486149584487535,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,4.979488565099419,2.468946630209271,144.4,0
26.83,20.43,1,1,1,10,0,1,37,119.46,2,1,26.83,0.7614610510622438,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,3.326114575537799,3.064791809485486,26.83,0
166.7,82.25,2,2,2,12,0,4,22,125.94,1,1,83.35,0.49340131973605283,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,5.122176668829163,4.421848128860553,333.4,0
36.68,25.39,1,1,1,6,5,8,27,20.73,1,1,36.68,0.6922028353326063,1.0,1.0,1,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,3.629129449708162,3.2729851505152325,36.68,0
60.9,13.12,1,1,1,9,3,5,15,36.57,3,1,60.9,0.2154351395730706,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,4.12552017969055,2.647592232065096,60.9,1
100.11,14.14,1,1,1,12,1,17,20,172.05,10,1,100.11,0.1412446309060034,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063,4.616209033103308,2.717340248009303,100.11,0
34.19,19.47,1,1,1,12,5,1,39,49.0,1,1,34.19,0.5694647557765429,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,3.5607619513334936,3.018960399673198,34.19,0
34.72,7.28,1,1,1,7,2,1,23,84.08,10,1,34.72,0.20967741935483872,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,3.575710756008298,2.1138429683971687,34.72,0
496.78,115.08,4,4,4,8,4,21,23,58.04,6,1,124.195,0.23165183783566168,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,6.210158212348561,4.754279608575932,1987.12,0
128.02,5.95,1,1,1,9,4,21,17,205.93,1,1,128.02,0.046477112951101386,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,4.859967431104096,1.9387416595767009,128.02,0
149.56,75.93,3,3,3,9,6,13,34,107.01,1,1,49.85333333333333,0.5076892217170367,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,5.01436167583707,4.342895917470844,448.68,0
131.69,19.46,1,1,1,8,1,9,16,451.44,12,1,131.69,0.14777128103880327,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,4.888015580548345,3.0184717605234805,131.69,0
213.07,6.34,1,1,1,6,4,18,21,875.98,1,1,213.07,0.02975547941990895,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,5.366303064339131,1.9933388426264242,213.07,0
121.05,54.16,2,2,2,9,4,11,27,64.72,2,1,60.525,0.4474184221396117,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,4.804430796838969,4.010238052925101,242.1,0
67.45,23.66,1,1,1,5,5,4,27,368.95,12,1,67.45,0.3507783543365456,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,4.226103551734458,3.2051824977361982,67.45,0
113.44,16.810000000000002,2,2,2,2,3,9,19,137.75,3,1,56.72,0.1481840620592384,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,4.74005066818191,2.8797600973015705,226.88,0
53.27,41.41,1,1,1,3,4,2,24,222.25,6,1,53.27,0.7773606157311806,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,3.9939715880753135,3.747384183486499,53.27,0
341.25,48.16,1,1,1,5,2,0,17,277.73,6,1,341.25,0.14112820512820512,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.835541464168558,3.895080284697834,341.25,0
209.75,92.65,3,3,3,1,2,7,42,371.0,1,2,69.91666666666667,0.4417163289630513,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,5.350672596881965,4.539564428890097,629.25,0
21.37,11.49,1,1,1,4,4,18,15,284.65,1,1,21.37,0.5376696303228825,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,3.107720775502038,2.5249283241374862,21.37,0
15.71,41.58,1,1,1,9,0,13,27,28.89,3,1,15.71,2.6467218332272435,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,2.8160073426073025,3.7513846594653333,15.71,0
115.93,7.24,1,1,1,1,1,9,33,41.43,3,1,115.93,0.06245147934098162,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,4.7615754651522275,2.1090003439213802,115.93,0
96.15,6.83,1,1,1,9,0,0,17,45.15,12,1,96.15,0.07103484139365575,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,4.576256175823449,2.057962510002712,96.15,0
59.19,37.48,1,1,1,8,1,15,44,56.31,1,1,59.19,0.6332150701131948,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,4.0975062255596795,3.6501386257975055,59.19,0
74.99,14.66,1,1,1,2,3,14,16,55.14,2,1,74.99,0.19549273236431525,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.330601752681694,2.751109690562657,74.99,0
34.32,35.34,1,1,1,1,4,18,43,274.06,10,1,34.32,1.0297202797202798,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,3.564449375735759,3.592919062968025,34.32,0
167.85,60.87,2,2,2,2,4,13,19,68.44,1,1,83.925,0.362645218945487,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,5.129010746831577,4.125035409542898,335.7,0
22.66,8.18,1,1,1,3,6,22,19,24.45,12,1,22.66,0.3609885260370697,1.0,1.0,1,0,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,3.1637858585502405,2.217027204632399,22.66,0
235.7,34.98,1,1,1,7,4,12,36,81.77,6,1,235.7,0.1484089944845142,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,5.466793516519938,3.582963228522387,235.7,0
49.1,8.86,1,1,1,2,2,23,45,46.5,1,1,49.1,0.18044806517311607,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,3.914021008090819,2.288486168614544,49.1,0
20.3,11.18,1,1,1,9,1,14,45,279.7,12,1,20.3,0.5507389162561576,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,3.0587070727153796,2.4997952622817508,20.3,0
37.05,38.53,1,1,1,12,3,3,45,34.48,1,1,37.05,1.0399460188933873,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,3.6389010843076948,3.677059877308594,37.05,0
164.51,34.54,1,1,1,9,2,23,35,35.84,2,1,164.51,0.20995684152939031,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,5.109031615952449,3.570658822726505,164.51,0
6.46,45.96,1,1,1,3,4,18,27,1024.8,1,1,6.46,7.114551083591332,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,2.0095554142156695,3.849296175519841,6.46,0
212.21,22.89,1,1,1,10,1,22,29,153.19,10,1,212.21,0.10786485085528486,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,5.362277595506914,3.173459961337718,212.21,0
250.35,54.2,2,2,2,8,5,6,34,18.46,1,1,125.175,0.2164969043339325,1.0,1.0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,5.5268463901385845,4.01096295328305,500.7,0
68.83,30.22,1,1,1,8,1,0,33,20.5,1,1,68.83,0.4390527386314107,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.246063716857944,3.441058915087286,68.83,0
87.94,10.63,1,1,1,7,0,14,35,356.68,3,2,87.94,0.12087787127586992,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,4.48796198508255,2.453587966530573,87.94,0
59.18,32.67,1,1,1,11,2,17,16,85.58,1,1,59.18,0.5520446096654276,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,4.0973400712018995,3.516607233172983,59.18,1
107.62,38.25,1,1,1,4,0,1,42,220.09,6,1,107.62,0.35541720869726817,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,4.687855552606699,3.6699514442284173,107.62,0
89.88,33.42,1,1,1,5,6,21,31,209.48,6,2,89.88,0.3718291054739653,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,4.509539954972841,3.5386377907833935,89.88,0
62.08,5.37,1,1,1,11,6,17,37,23.87,12,1,62.08,0.08650128865979381,1.0,1.0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,4.1444037620948375,1.851599469584072,62.08,0
53.73,45.07,1,1,1,1,0,17,41,43.26,1,1,53.73,0.8388237483714871,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,4.0024120051558265,3.830161978947826,53.73,0
79.77,33.92,1,1,1,10,3,4,21,119.85,1,1,79.77,0.42522251472984834,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,4.391605609454205,3.5530597309714014,79.77,1
46.79,24.31,1,1,1,5,3,7,32,437.92,3,1,46.79,0.5195554605684976,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,3.866816412590067,3.2311995745570328,46.79,0
69.28,15.93,1,1,1,10,3,12,23,82.77,6,1,69.28,0.2299364896073903,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,4.252487263318897,2.829087196145044,69.28,0
57.830000000000005,68.0,2,2,2,9,3,5,31,405.04,6,1,28.915000000000003,1.1758602801314195,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,4.0746519288763645,4.23410650459726,115.66000000000001,0
42.93,33.54,1,1,1,3,4,23,40,276.38,2,2,42.93,0.7812718378756115,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,3.782597457987688,3.5421180727185324,42.93,0
88.98,65.18,2,2,2,2,4,5,37,103.42,1,1,44.49,0.7325241627331985,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,4.499587423413026,4.192378302493466,177.96,0
177.59,118.68,4,4,4,7,6,8,43,74.16,1,1,44.3975,0.6682808716707022,1.0,1.0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,5.185092675833409,4.784821514226167,710.36,0
113.38,68.17,2,2,2,2,0,22,41,50.07,3,1,56.69,0.6012524254718645,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,4.73952623848717,4.236567242612494,226.76,0
13.18,43.97,1,1,1,10,1,12,31,65.76,1,1,13.18,3.336115326251897,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,2.6518325211039815,3.805995600782616,13.18,0
160.88,48.88,1,1,1,12,3,16,28,132.07,6,1,160.88,0.30382894082545997,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,5.086855320007665,3.909620120811836,160.88,0
226.35,40.22,2,2,2,4,1,11,36,109.39,1,1,113.175,0.17768941904130772,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,5.426490680271019,3.718923575462313,452.7,0
105.4,23.6,1,1,1,7,6,18,27,262.22,1,1,105.4,0.2239089184060721,1.0,1.0,1,1,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,4.667205576907544,3.202746442938317,105.4,0
115.56,105.43,3,3,3,3,4,20,35,228.33,1,1,38.52,0.9123399100034615,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,4.758406161886949,4.667487492052953,346.68,0
44.35,41.04,1,1,1,8,4,7,15,205.66,2,1,44.35,0.9253664036076662,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,3.814410176561146,3.7386215460087504,44.35,1
58.41,13.23,1,1,1,6,2,20,20,236.88,6,1,58.41,0.226502311248074,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,4.08446256236765,2.655352412101761,58.41,0
33.12,24.25,1,1,1,11,5,3,34,34.6,1,1,33.12,0.7321859903381643,1.0,1.0,1,0,1,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,3.5298837226234783,3.228826155721369,33.12,0
31.23,47.64,1,1,1,7,0,8,15,219.79,2,1,31.23,1.5254562920268973,1.0,1.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,3.4728976958273465,3.8844462376579116,31.23,0
55.82,80.46000000000001,2,2,2,12,5,20,18,54.29,3,1,27.91,1.441418846291652,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,4.039888376426042,4.400112102220267,111.64,0
56.57,38.66,1,1,1,8,4,15,18,58.15,1,1,56.57,0.6834010959872724,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,4.053001598687718,3.68034312309165,56.57,0
21.65,20.61,1,1,1,12,3,6,26,59.42,1,1,21.65,0.9519630484988453,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,3.120159851929043,3.0731561705187946,21.65,0
24.25,23.25,1,1,1,12,6,7,31,69.46,12,1,24.25,0.9587628865979382,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,3.228826155721369,3.188416617383492,24.25,0
150.01,22.92,1,1,1,1,6,0,43,157.44,1,1,150.01,0.1527898140123992,1.0,1.0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,5.017346059787697,3.1747149290824312,150.01,0
30.43,40.41,1,1,1,9,2,10,21,52.67,1,1,30.43,1.3279658232007885,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,3.447762850809476,3.723522397557476,30.43,0
56.98,47.82,1,1,1,8,2,0,33,124.89,2,1,56.98,0.8392418392418393,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.06009812349351,3.888140064964814,56.98,0
187.34,10.13,1,1,1,12,4,14,21,39.48,10,1,187.34,0.054072808796839976,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,5.238248840081917,2.4096441652874536,187.34,0
111.21,45.88,1,1,1,7,2,15,18,96.53,1,1,111.21,0.4125528279830951,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,4.720372115676775,3.8475911452687575,111.21,1
225.41,85.07,3,3,3,6,5,18,30,26.81,10,1,75.13666666666667,0.377401180071869,1.0,1.0,1,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,5.422347514964887,4.455160918661383,676.23,0
123.39,40.19,1,1,1,4,5,4,23,237.09000000000003,10,1,123.39,0.3257152119296539,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,4.8234217912218735,3.718195508447989,123.39,0
20.55,31.38,1,1,1,9,5,2,37,104.81,1,1,20.55,1.527007299270073,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,3.070375816549757,3.477540948249489,20.55,0
39.6,20.75,1,1,1,4,4,17,25,109.85,3,1,39.6,0.523989898989899,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,3.703768066607687,3.079613757534693,39.6,0
26.6,6.94,1,1,1,1,1,17,41,62.55,12,1,26.6,0.26090225563909775,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,3.3178157727231046,2.0719132752590443,26.6,0
61.72,12.24,1,1,1,5,6,19,20,167.23,1,2,61.72,0.19831497083603372,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,4.138680376042152,2.5832425505088623,61.72,0
101.81,52.32,2,2,2,12,5,18,32,256.67,12,1,50.905,0.5138984382673608,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,4.632882624554627,3.976311495310508,203.62,0
219.15,63.97,2,2,2,9,1,11,32,155.13,1,1,109.575,0.2919005247547342,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,5.394309132201763,4.17392562489244,438.3,0
75.55,8.93,1,1,1,6,5,3,26,28.86,6,1,75.55,0.11819986763732628,1.0,1.0,1,0,0,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476,4.337944122103693,2.295560478057081,75.55,0
59.46,33.33,1,1,1,7,5,7,15,46.37,12,1,59.46,0.5605449041372351,1.0,1.0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,4.101981989351312,3.5360196074696004,59.46,1
25.34,13.2,1,1,1,12,1,0,29,417.9,12,1,25.34,0.5209155485398579,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.0,1.0,3.271088696315135,2.653241964607215,25.34,0
94.31,19.29,2,2,2,2,3,4,29,83.02,2,1,47.155,0.20453822500265081,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,4.557134736949535,3.0101281538377234,188.62,0
213.84,27.64,2,2,2,6,2,11,41,81.34,3,1,106.92,0.12925551814440703,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,5.369893565037259,3.3548043420924447,427.68,0
